SKU,Nama Barang,BERAT (GR),BERAT (KG),Barcode Number,UPC / Barcode Product,MANUAL DATA VALIDATION,SKU GPU,KATEGORI,raw_name,clean_name,aug_variants,augmented_text,aug_variants_str
100735, Ribeye US Choice Steak End Cut 200 gr,200,0.2,1007350020,1007350020.0,1007350020 -  Ribeye US Choice Steak End Cut 200 gr,100735,Daging Premium, Ribeye US Choice Steak End Cut 200 gr,us s u,"['us s u menu rumahan untuk masakan indonesia', 'us s u cocok untuk grill', 'us s u cocok untuk tumis untuk masakan indonesia', 'us s u ideal untuk steak', 'us s u', 'us s u cocok untuk grill untuk masakan indonesia']",us s u menu rumahan untuk masakan indonesia . us s u cocok untuk grill . us s u cocok untuk tumis untuk masakan indonesia . us s u ideal untuk steak . us s u . us s u cocok untuk grill untuk masakan indonesia,us s u menu rumahan untuk masakan indonesia|us s u cocok untuk grill|us s u cocok untuk tumis untuk masakan indonesia|us s u ideal untuk steak|us s u|us s u cocok untuk grill untuk masakan indonesia
101249, Ribeye US Choice Steak End Cut 230 gr,230,0.23,1012490023,1012490023.0,1012490023 -  Ribeye US Choice Steak End Cut 230 gr,101249,Daging Premium, Ribeye US Choice Steak End Cut 230 gr,us s u,"['us s u untuk masakan indonesia', 'us s u cocok untuk grill', 'us s u cocok untuk tumis untuk masakan indonesia', 'us s u ideal untuk steak', 'us s u', 'us s u cocok untuk grill untuk masakan indonesia']",us s u untuk masakan indonesia . us s u cocok untuk grill . us s u cocok untuk tumis untuk masakan indonesia . us s u ideal untuk steak . us s u . us s u cocok untuk grill untuk masakan indonesia,us s u untuk masakan indonesia|us s u cocok untuk grill|us s u cocok untuk tumis untuk masakan indonesia|us s u ideal untuk steak|us s u|us s u cocok untuk grill untuk masakan indonesia
101226, Ribeye US Choice Steak End Cut 250 gr,250,0.25,1012260025,1012260025.0,1012260025 -  Ribeye US Choice Steak End Cut 250 gr,101226,Daging Premium, Ribeye US Choice Steak End Cut 250 gr,us s u,"['us s u untuk masakan indonesia', 'us s u cocok untuk grill', 'us s u masakan nusantara', 'us s u menu rumahan', 'us s u', 'us s u cocok untuk grill untuk masakan indonesia']",us s u untuk masakan indonesia . us s u cocok untuk grill . us s u masakan nusantara . us s u menu rumahan . us s u . us s u cocok untuk grill untuk masakan indonesia,us s u untuk masakan indonesia|us s u cocok untuk grill|us s u masakan nusantara|us s u menu rumahan|us s u|us s u cocok untuk grill untuk masakan indonesia
101227, Ribeye US Choice Steak End Cut 270 gr,270,0.27,1012270027,1012270027.0,1012270027 -  Ribeye US Choice Steak End Cut 270 gr,101227,Daging Premium, Ribeye US Choice Steak End Cut 270 gr,us s u,"['us s u ideal untuk steak untuk masakan indonesia', 'us s u untuk masakan indonesia', 'us s u cocok untuk tumis', 'us s u masakan nusantara', 'us s u ideal untuk steak', 'us s u']",us s u ideal untuk steak untuk masakan indonesia . us s u untuk masakan indonesia . us s u cocok untuk tumis . us s u masakan nusantara . us s u ideal untuk steak . us s u,us s u ideal untuk steak untuk masakan indonesia|us s u untuk masakan indonesia|us s u cocok untuk tumis|us s u masakan nusantara|us s u ideal untuk steak|us s u
101248, Ribeye US Choice Steak End Cut 290 gr,290,0.29,1012480029,1012480029.0,1012480029 -  Ribeye US Choice Steak End Cut 290 gr,101248,Daging Premium, Ribeye US Choice Steak End Cut 290 gr,us s u,"['us s u menu rumahan untuk masakan indonesia', 'us s u cocok untuk panggang', 'us s u cocok untuk grill', 'us s u masakan nusantara', 'us s u masakan nusantara untuk masakan indonesia', 'us s u']",us s u menu rumahan untuk masakan indonesia . us s u cocok untuk panggang . us s u cocok untuk grill . us s u masakan nusantara . us s u masakan nusantara untuk masakan indonesia . us s u,us s u menu rumahan untuk masakan indonesia|us s u cocok untuk panggang|us s u cocok untuk grill|us s u masakan nusantara|us s u masakan nusantara untuk masakan indonesia|us s u
101444, Ribeye US Choice Steak End Cut Da21 150 gr,150,0.15,1014440015,1014440015.0,1014440015 -  Ribeye US Choice Steak End Cut Da21 150 gr,101444,Daging Premium, Ribeye US Choice Steak End Cut Da21 150 gr,us s u,"['us s u menu rumahan untuk masakan indonesia', 'us s u cocok untuk panggang', 'us s u untuk masakan indonesia', 'us s u masakan nusantara', 'us s u masakan nusantara untuk masakan indonesia', 'us s u']",us s u menu rumahan untuk masakan indonesia . us s u cocok untuk panggang . us s u untuk masakan indonesia . us s u masakan nusantara . us s u masakan nusantara untuk masakan indonesia . us s u,us s u menu rumahan untuk masakan indonesia|us s u cocok untuk panggang|us s u untuk masakan indonesia|us s u masakan nusantara|us s u masakan nusantara untuk masakan indonesia|us s u
101443, Ribeye US Choice Steak End Cut Da21 270 gr,270,0.27,1014430027,1014430027.0,1014430027 -  Ribeye US Choice Steak End Cut Da21 270 gr,101443,Daging Premium, Ribeye US Choice Steak End Cut Da21 270 gr,us s u,"['us s u menu rumahan untuk masakan indonesia', 'us s u ideal untuk steak untuk masakan indonesia', 'us s u cocok untuk panggang', 'us s u masakan nusantara', 'us s u cocok untuk panggang untuk masakan indonesia', 'us s u']",us s u menu rumahan untuk masakan indonesia . us s u ideal untuk steak untuk masakan indonesia . us s u cocok untuk panggang . us s u masakan nusantara . us s u cocok untuk panggang untuk masakan indonesia . us s u,us s u menu rumahan untuk masakan indonesia|us s u ideal untuk steak untuk masakan indonesia|us s u cocok untuk panggang|us s u masakan nusantara|us s u cocok untuk panggang untuk masakan indonesia|us s u
101013, Ribeye US Prime Steak 200 gr,200,0.2,1010130020,1010130020.0,1010130020 -  Ribeye US Prime Steak 200 gr,101013,Daging Premium, Ribeye US Prime Steak 200 gr,us s,"['us s', 'us s cocok untuk tumis', 'us s untuk masakan indonesia', 'us s cocok untuk grill untuk masakan indonesia', 'us s masakan nusantara', 'us s cocok untuk grill']",us s . us s cocok untuk tumis . us s untuk masakan indonesia . us s cocok untuk grill untuk masakan indonesia . us s masakan nusantara . us s cocok untuk grill,us s|us s cocok untuk tumis|us s untuk masakan indonesia|us s cocok untuk grill untuk masakan indonesia|us s masakan nusantara|us s cocok untuk grill
101014, Ribeye US Prime Steak 230 gr,230,0.23,1010140023,1010140023.0,1010140023 -  Ribeye US Prime Steak 230 gr,101014,Daging Premium, Ribeye US Prime Steak 230 gr,us s,"['us s', 'us s cocok untuk panggang untuk masakan indonesia', 'us s menu rumahan', 'us s ideal untuk steak untuk masakan indonesia', 'us s masakan nusantara', 'us s ideal untuk steak']",us s . us s cocok untuk panggang untuk masakan indonesia . us s menu rumahan . us s ideal untuk steak untuk masakan indonesia . us s masakan nusantara . us s ideal untuk steak,us s|us s cocok untuk panggang untuk masakan indonesia|us s menu rumahan|us s ideal untuk steak untuk masakan indonesia|us s masakan nusantara|us s ideal untuk steak
101015, Ribeye US Prime Steak 250 gr,250,0.25,1010150025,1010150025.0,1010150025 -  Ribeye US Prime Steak 250 gr,101015,Daging Premium, Ribeye US Prime Steak 250 gr,us s,"['us s', 'us s cocok untuk panggang untuk masakan indonesia', 'us s menu rumahan', 'us s menu rumahan untuk masakan indonesia', 'us s cocok untuk grill', 'us s ideal untuk steak']",us s . us s cocok untuk panggang untuk masakan indonesia . us s menu rumahan . us s menu rumahan untuk masakan indonesia . us s cocok untuk grill . us s ideal untuk steak,us s|us s cocok untuk panggang untuk masakan indonesia|us s menu rumahan|us s menu rumahan untuk masakan indonesia|us s cocok untuk grill|us s ideal untuk steak
101016, Ribeye US Prime Steak 280 gr,280,0.28,1010160028,1010160028.0,1010160028 -  Ribeye US Prime Steak 280 gr,101016,Daging Premium, Ribeye US Prime Steak 280 gr,us s,"['us s', 'us s untuk masakan indonesia', 'us s menu rumahan', 'us s cocok untuk panggang', 'us s masakan nusantara', 'us s ideal untuk steak']",us s . us s untuk masakan indonesia . us s menu rumahan . us s cocok untuk panggang . us s masakan nusantara . us s ideal untuk steak,us s|us s untuk masakan indonesia|us s menu rumahan|us s cocok untuk panggang|us s masakan nusantara|us s ideal untuk steak
101017, Ribeye US Prime Steak 300 gr,300,0.3,1010170030,1010170030.0,1010170030 -  Ribeye US Prime Steak 300 gr,101017,Daging Premium, Ribeye US Prime Steak 300 gr,us s,"['us s', 'us s cocok untuk tumis', 'us s menu rumahan', 'us s cocok untuk panggang', 'us s masakan nusantara', 'us s cocok untuk grill']",us s . us s cocok untuk tumis . us s menu rumahan . us s cocok untuk panggang . us s masakan nusantara . us s cocok untuk grill,us s|us s cocok untuk tumis|us s menu rumahan|us s cocok untuk panggang|us s masakan nusantara|us s cocok untuk grill
101018, Ribeye US Prime Steak 340 gr,340,0.34,1010180034,1010180034.0,1010180034 -  Ribeye US Prime Steak 340 gr,101018,Daging Premium, Ribeye US Prime Steak 340 gr,us s,"['us s', 'us s cocok untuk tumis', 'us s untuk masakan indonesia', 'us s menu rumahan untuk masakan indonesia', 'us s cocok untuk panggang', 'us s cocok untuk grill']",us s . us s cocok untuk tumis . us s untuk masakan indonesia . us s menu rumahan untuk masakan indonesia . us s cocok untuk panggang . us s cocok untuk grill,us s|us s cocok untuk tumis|us s untuk masakan indonesia|us s menu rumahan untuk masakan indonesia|us s cocok untuk panggang|us s cocok untuk grill
